FID,IID,SOL,C1,C2,C3,C4
ASW,72,0,0.0716793,-0.00214846,0.0013026,-0.00128954
ASW,74,0,0.0605582,0.00429714,-0.0002364,-0.00230887
ASW,77,0,0.0896622,-0.00901802,0.000816743,-0.00596652
ASW,80,0,0.0784153,-0.00362794,0.0018995,-0.00142648
ASW,81,0,0.0936931,-0.00887609,0.00186713,-0.00183932
ASW,82,0,0.110418,-0.0182092,0.00360848,-0.00670698
CEU,1,0,-0.051913,0.0517111,-0.0124921,0.0123809
CEU,2,0,-0.0527312,0.0514451,-0.00952829,0.0123939
CEU,3,0,-0.0528444,0.052256,-0.00906888,0.0122422
CEU,4,0,-0.0484161,0.0516517,-0.0132947,0.0115835
CEU,7,0,-0.0510017,0.0523851,-0.0125584,0.0106049
CEU,9,0,-0.0488608,0.052554,-0.00716872,0.0134709
CEU,10,0,-0.0506103,0.0529297,-0.0115669,0.0110784
CEU,11,0,-0.0497648,0.0536681,-0.0110258,0.0154311
CEU,14,0,-0.0510562,0.0528285,-0.0111598,0.0122061
CEU,15,0,-0.0519199,0.0523034,-0.00920508,0.0134087
CEU,17,0,-0.0529555,0.0530273,-0.0135117,0.0139504
CEU,18,0,-0.0513683,0.0526872,-0.0104692,0.00891729
CEU,20,0,-0.0504994,0.0534756,-0.0126693,0.01457
CEU,21,0,-0.0496124,0.0541525,-0.0126883,0.0126655
CEU,23,0,-0.0483127,0.0531248,-0.0134567,0.0138238
CEU,24,0,-0.0500875,0.0517142,-0.0129408,0.0110031
CEU,25,0,-0.0505207,0.0515192,-0.0136836,0.00998341
CEU,26,0,-0.0512552,0.0503418,-0.0116458,0.0126121
CEU,28,0,-0.0520862,0.0498073,-0.011045,0.0115335
CEU,32,0,-0.0506415,0.0509031,-0.0122807,0.0094992
CEU,33,0,-0.0505895,0.0513625,-0.0110865,0.0115154
CEU,34,0,-0.0504854,0.0522658,-0.0115443,0.0133706
CEU,35,0,-0.0516611,0.0537584,-0.00975845,0.0140631
CEU,36,0,-0.0513063,0.0511514,-0.00700525,0.0110531
CEU,37,0,-0.0504684,0.0517482,-0.0129582,0.0117376
CEU,38,0,-0.0507386,0.0539318,-0.0135439,0.0146345
CEU,39,0,-0.0509764,0.0521295,-0.0111849,0.0123442
CEU,40,0,-0.0514921,0.0529766,-0.00740704,0.014822
CEU,41,0,-0.051851,0.0505823,-0.0121042,0.0126211
CEU,44,0,-0.051716,0.0536226,-0.00944296,0.010633
CEU,46,0,-0.0506442,0.0514083,-0.0139928,0.0135282
CEU,48,0,-0.0522372,0.0530989,-0.00962717,0.015086
CEU,50,0,-0.0504453,0.0511059,-0.0121411,0.0109863
CEU,51,0,-0.0525203,0.0522009,-0.0100678,0.012654
CEU,52,0,-0.0495475,0.0521971,-0.0096462,0.0137142
CEU,53,0,-0.0503707,0.0546633,-0.0102594,0.0134751
CEU,54,0,-0.0490676,0.0527573,-0.0135671,0.0122154
CEU,55,0,-0.0515786,0.0528669,-0.0104136,0.0119758
CEU,56,0,-0.0495575,0.0528435,-0.012686,0.0125942
CEU,57,0,-0.0520663,0.0489601,-0.0158389,0.0100077
CEU,61,0,-0.0527092,0.0523327,-0.0109562,0.0130571
CEU,62,0,-0.0527261,0.0514809,-0.00878693,0.0134713
CEU,65,0,-0.0534753,0.0500432,-0.0120257,0.0114534
CEU,66,0,-0.0509195,0.0534918,-0.0148163,0.00949016
CEU,67,0,-0.0503564,0.0534721,-0.0101489,0.0125207
CEU,68,0,-0.0500793,0.0525616,-0.0109337,0.0119756
CEU,69,0,-0.0514163,0.053119,-0.00937857,0.0129556
CEU,71,0,-0.0514494,0.0543963,-0.0123555,0.0131146
CEU,72,0,-0.0500469,0.0513751,-0.0132098,0.010168
CEU,73,0,-0.0540475,0.0516178,-0.0122608,0.00965754
CEU,74,0,-0.0523004,0.053927,-0.0102766,0.0115651
CEU,77,0,-0.0497725,0.0522483,-0.0122136,0.0136701
CEU,81,0,-0.0520823,0.0543518,-0.0122711,0.011816
CEU,82,0,-0.0524516,0.0497402,-0.0117731,0.0140462
CEU,83,0,-0.0507915,0.0522945,-0.0120682,0.0128117
CEU,84,0,-0.0511933,0.0521528,-0.00832206,0.0143561
CEU,85,0,-0.050994,0.0508638,-0.0121029,0.0123985
CEU,86,0,-0.0503553,0.0525082,-0.0126633,0.0140935
CEU,87,0,-0.0495932,0.0534561,-0.00945005,0.0142427
CEU,88,0,-0.0491956,0.0540474,-0.0113248,0.0105861
CEU,89,0,-0.0524538,0.0522483,-0.0121897,0.0127378
CEU,91,0,-0.0525742,0.0521255,-0.0126669,0.0119178
CEU,93,0,-0.049625,0.0522804,-0.0119834,0.0139657
CEU,95,0,-0.0517163,0.0510148,-0.0118676,0.0112294
CEU,97,0,-0.0511418,0.0516798,-0.0109734,0.00927011
CEU,98,0,-0.0502491,0.0540478,-0.0117691,0.0147068
CEU,99,0,-0.0487509,0.0545797,-0.0118172,0.0133726
CEU,100,0,-0.0533401,0.0527585,-0.00896939,0.0116052
CEU,101,0,-0.0507171,0.0518899,-0.0106416,0.010852
CEU,102,0,-0.052678,0.0536628,-0.0101361,0.0124379
CEU,103,0,-0.0508157,0.052757,-0.0108107,0.0125035
CEU,106,0,-0.0501154,0.0508457,-0.0105492,0.0130465
CEU,107,0,-0.0489494,0.0501334,-0.0137822,0.0120182
CEU,108,0,-0.0490084,0.0516291,-0.0130508,0.0115431
CEU,109,0,-0.0511349,0.0496765,-0.0103549,0.0102492
CEU,111,0,-0.0496833,0.0541112,-0.0102793,0.0144053
CEU,112,0,-0.0507821,0.0525405,-0.0119123,0.0113979
CEU,114,0,-0.0512815,0.0529048,-0.0108721,0.0161129
CEU,115,0,-0.0523124,0.052989,-0.00970599,0.0130778
CEU,117,0,-0.0510685,0.0533386,-0.0115348,0.0128534
CEU,118,0,-0.0510398,0.0539758,-0.0108694,0.0111479
CEU,120,0,-0.0513214,0.0533589,-0.00906198,0.0105859
CEU,121,0,-0.0499063,0.0504498,-0.011541,0.0132148
CEU,122,0,-0.0514902,0.0525728,-0.0114076,0.012832
CEU,123,0,-0.0521886,0.0517442,-0.0121328,0.0120032
CEU,125,0,-0.0518786,0.0515262,-0.0103347,0.0147899
CEU,126,0,-0.0506784,0.0523268,-0.0135369,0.015206
CEU,128,0,-0.0513807,0.0480458,-0.0105888,0.012206
CEU,130,0,-0.0511764,0.0518508,-0.0103313,0.0136527
CEU,133,0,-0.051922,0.0505671,-0.0128935,0.0100509
CEU,134,0,-0.0498994,0.053567,-0.00888754,0.0130692
CEU,135,0,-0.0502257,0.0563182,-0.0135307,0.011953
CEU,136,0,-0.050046,0.0534775,-0.00987602,0.011236
CEU,138,0,-0.0504701,0.0549132,-0.0121997,0.0144507
CEU,140,0,-0.0523441,0.0538079,-0.00964353,0.0120625
CEU,141,0,-0.0522815,0.0513098,-0.0121842,0.0118864
CEU,142,0,-0.0510519,0.0518144,-0.0147599,0.00810844
CEU,144,0,-0.0505654,0.0536397,-0.0132654,0.010057
CEU,145,0,-0.05215,0.0503614,-0.0111143,0.010435
CEU,148,0,-0.0521273,0.0508251,-0.010694,0.0107702
CEU,149,0,-0.0521955,0.0545915,-0.0115122,0.0121937
CEU,150,0,-0.0493356,0.0532597,-0.0138295,0.0143174
CEU,151,0,-0.0522673,0.0507915,-0.0132029,0.0101346
CEU,153,0,-0.0533448,0.0503192,-0.00911876,0.0112306
CEU,154,0,-0.0502611,0.0524876,-0.0113112,0.0111181
CEU,155,0,-0.051567,0.0530919,-0.0127177,0.0150669
CEU,156,0,-0.0510324,0.0516952,-0.0120349,0.0133689
CEU,157,0,-0.0516577,0.0499698,-0.0110906,0.00980793
CEU,158,0,-0.0529792,0.052288,-0.0112139,0.00986623
CEU,159,0,-0.0518267,0.052007,-0.0124728,0.0100449
CEU,162,0,-0.0532797,0.0530259,-0.0108383,0.0116113
CEU,163,0,-0.0511318,0.0533276,-0.0117944,0.00954684
CHB,1,0,-0.0628944,-0.112023,0.00104362,0.00606631
CHB,2,0,-0.0629121,-0.113157,-0.00157915,0.0076095
CHB,3,0,-0.0624453,-0.115249,-0.000999847,0.00638936
CHB,4,0,-0.0625217,-0.11371,-0.00310346,0.00683847
CHB,5,0,-0.0650197,-0.114407,-0.000412448,0.00895448
CHB,6,0,-0.0630018,-0.115266,9.91486e-05,0.00877075
CHB,7,0,-0.0649697,-0.11287,-0.00147853,0.00827912
CHB,8,0,-0.0655124,-0.115678,0.000387758,0.0095209
CHB,9,0,-0.0644253,-0.112388,-0.000564708,0.00825373
CHB,10,0,-0.0632108,-0.11234,0.00100295,0.00738643
CHB,11,0,-0.0639792,-0.112533,-0.00197705,0.00962972
CHB,12,0,-0.0645151,-0.112816,0.00143714,0.0065823
CHB,13,0,-0.0650369,-0.115707,-0.000293621,0.00875592
CHB,14,0,-0.0638327,-0.114316,0.000775049,0.00912006
CHB,15,0,-0.0652696,-0.113188,-0.00361885,0.00816192
CHB,16,0,-0.0634459,-0.114619,-0.00310938,0.00846976
CHB,17,0,-0.0626984,-0.112641,-0.000465606,0.0107705
CHB,18,0,-0.0607015,-0.113658,-0.00355877,0.00809998
CHB,19,0,-0.0620239,-0.115795,-0.0043855,0.00732989
CHB,20,0,-0.064639,-0.114003,-0.00221933,0.0100089
CHB,21,0,-0.0639768,-0.116529,-0.000860288,0.00770893
CHB,22,0,-0.0626333,-0.115971,-3.80721e-05,0.00724766
CHB,23,0,-0.0605532,-0.107763,-0.000303854,0.00865433
CHB,24,0,-0.0633039,-0.110559,0.00115564,0.00708836
CHB,25,0,-0.0642011,-0.115208,-0.00410789,0.00962375
CHB,26,0,-0.0649981,-0.112348,-0.000292593,0.00819379
CHB,27,0,-0.0636393,-0.114258,-0.00194909,0.00790103
CHB,28,0,-0.0658623,-0.112688,0.00207656,0.00806668
CHB,29,0,-0.0629323,-0.108976,-0.00156244,0.00694642
CHB,30,0,-0.0637754,-0.114399,-0.000812388,0.00936207
CHB,31,0,-0.0632813,-0.11496,0.00198896,0.0101309
CHB,32,0,-0.0632257,-0.114522,-0.00200188,0.0100223
CHB,33,0,-0.0626177,-0.112759,-0.000499807,0.0055463
CHB,34,0,-0.0636645,-0.113288,0.000294084,0.00840163
CHB,35,0,-0.0625786,-0.114458,-0.00208732,0.00986463
CHB,36,0,-0.0621429,-0.11441,0.00231508,0.00934347
CHB,37,0,-0.063307,-0.117232,-0.00154712,0.00816854
CHB,38,0,-0.0626907,-0.113957,-0.000702794,0.0112583
CHB,39,0,-0.0649473,-0.11322,-0.000627268,0.0120375
CHB,40,0,-0.0625127,-0.110782,0.00121615,0.00954779
CHB,41,0,-0.0617932,-0.114836,-0.00185544,0.00902952
CHB,42,0,-0.0640839,-0.109993,0.0014965,0.00820828
CHB,43,0,-0.0639467,-0.112704,0.000837536,0.00972471
CHB,44,0,-0.0651493,-0.112647,-0.00200775,0.00972445
CHB,45,0,-0.0627873,-0.118425,0.0019648,0.00737043
CHB,46,0,-0.064347,-0.113622,-0.00147511,0.00790015
CHB,47,0,-0.0632562,-0.1151,-0.00271572,0.0108212
CHB,48,0,-0.063952,-0.116838,-0.00144194,0.0107452
CHB,49,0,-0.0654216,-0.112533,-2.18527e-05,0.00885765
CHB,50,0,-0.0624037,-0.111928,0.000845813,0.00907397
CHB,51,0,-0.0639707,-0.115709,-0.00238603,0.00711782
CHB,52,0,-0.0617047,-0.109985,-0.000379331,0.00692752
CHB,53,0,-0.0644572,-0.11475,-0.000202266,0.00839514
CHB,54,0,-0.0627018,-0.114615,-0.00283901,0.00623606
CHB,55,0,-0.0627743,-0.113556,-0.000758455,0.00721147
CHB,56,0,-0.0640559,-0.113305,-0.000491387,0.00697929
CHB,57,0,-0.0636809,-0.11294,0.000359341,0.00771912
CHB,58,0,-0.0643679,-0.115595,0.00146145,0.0107098
CHB,59,0,-0.0628809,-0.113661,-0.00103732,0.0075888
CHB,60,0,-0.0653714,-0.114727,0.00261956,0.00963425
CHB,61,0,-0.0650839,-0.114438,-0.00276578,0.00929782
CHB,62,0,-0.0633948,-0.113359,-0.0035769,0.00724558
CHB,63,0,-0.0628591,-0.114756,0.000811162,0.00961446
CHB,64,0,-0.061917,-0.11309,-0.000259841,0.00804416
CHB,65,0,-0.0623713,-0.116444,-0.000370391,0.0100302
CHB,66,0,-0.0620671,-0.114163,-0.00310231,0.0114898
CHB,67,0,-0.0630372,-0.11299,-0.00218381,0.00633201
CHB,68,0,-0.0638869,-0.116156,-0.00167921,0.0069447
CHB,69,0,-0.0628074,-0.114248,-0.00404367,0.00936907
CHB,70,0,-0.0610356,-0.111828,-0.00228327,0.00969499
CHB,71,0,-0.0641137,-0.114304,4.36574e-05,0.00728883
CHB,72,0,-0.0615598,-0.111626,-0.000494691,0.00551369
CHB,73,0,-0.0628479,-0.114592,-0.00105794,0.00871025
CHB,74,0,-0.0646166,-0.11205,-0.000947976,0.00747233
CHB,75,0,-0.0644258,-0.110325,0.000414188,0.00546686
CHB,76,0,-0.0626776,-0.111316,-0.000322716,0.0073792
CHB,77,0,-0.0620092,-0.112333,-0.000204717,0.00896755
CHB,78,0,-0.0652693,-0.112908,-0.000867368,0.0056863
CHB,79,0,-0.0638147,-0.111329,-0.000813517,0.00561857
CHB,80,0,-0.0646881,-0.111279,-0.00067939,0.00686682
CHB,81,0,-0.0650098,-0.114343,-0.00230192,0.00946493
CHB,82,0,-0.0635694,-0.116557,9.54881e-05,0.0090286
CHB,83,0,-0.0629452,-0.115348,-0.00235042,0.00851505
CHB,84,0,-0.0626401,-0.116137,0.000782291,0.00895203
CHD,1,0,-0.0640579,-0.111445,0.000699149,0.0090528
CHD,2,0,-0.06173,-0.11411,-0.000971748,0.00789977
CHD,3,0,-0.0638711,-0.116854,-0.00272126,0.0112029
CHD,4,0,-0.064,-0.112695,-0.00491317,0.00490752
CHD,5,0,-0.0650033,-0.110623,-0.00292501,0.00790686
CHD,6,0,-0.0653452,-0.115228,-0.001379,0.00807587
CHD,7,0,-0.0626265,-0.11851,7.92545e-05,0.00777214
CHD,8,0,-0.0634935,-0.115009,-0.00495275,0.0072825
CHD,9,0,-0.0651472,-0.116459,-0.00132414,0.0103619
CHD,10,0,-0.0633099,-0.114104,-0.000262266,0.00904642
CHD,11,0,-0.0645826,-0.115557,-0.0023731,0.00697159
CHD,12,0,-0.0632979,-0.114235,0.00118658,0.00805648
CHD,13,0,-0.0617944,-0.115645,-0.00296814,0.00654824
CHD,14,0,-0.0655206,-0.114534,-0.00286896,0.00860825
CHD,15,0,-0.0632434,-0.113721,-0.000144667,0.00785727
CHD,16,0,-0.0643229,-0.116316,0.00160423,0.00834789
CHD,17,0,-0.0641059,-0.11531,0.00209275,0.0100638
CHD,18,0,-0.0630741,-0.118184,-0.00252257,0.0118761
CHD,19,0,-0.063344,-0.114612,-0.00537789,0.00598603
CHD,20,0,-0.0641029,-0.115591,-0.00149823,0.00960166
CHD,21,0,-0.0646848,-0.114689,-0.00267091,0.00804981
CHD,22,0,-0.0636925,-0.115215,-0.00188995,0.0105054
CHD,23,0,-0.0658204,-0.114866,-0.00468293,0.00876775
CHD,24,0,-0.0620675,-0.111435,-0.00455709,0.0080759
CHD,25,0,-0.0642801,-0.115043,-0.00363159,0.00556139
CHD,26,0,-0.0635138,-0.115499,-0.00246907,0.00716344
CHD,27,0,-0.0632617,-0.114467,-0.00340879,0.00845759
CHD,28,0,-0.0627835,-0.114098,-0.00226807,0.00944202
CHD,29,0,-0.0641291,-0.115936,-0.00123456,0.00999802
CHD,30,0,-0.064152,-0.117136,0.00116639,0.00892847
CHD,31,0,-0.063595,-0.116176,-0.00251663,0.01056
CHD,32,0,-0.0636149,-0.113877,-0.00191923,0.00740763
CHD,33,0,-0.063074,-0.116763,-0.00271316,0.00795231
CHD,34,0,-0.064096,-0.113787,-0.00215155,0.00872963
CHD,35,0,-0.0642425,-0.115012,-0.00263227,0.00887872
CHD,36,0,-0.0634713,-0.115837,8.60956e-05,0.00821302
CHD,37,0,-0.0618922,-0.116363,-0.00627191,0.00941974
CHD,38,0,-0.06399,-0.115561,-0.00129364,0.00843007
CHD,39,0,-0.0628354,-0.115641,-0.00247378,0.0101344
CHD,40,0,-0.0634619,-0.113482,-0.00460257,0.00645714
CHD,41,0,-0.0620917,-0.114658,-0.00200867,0.00785052
CHD,42,0,-0.0643373,-0.114126,0.000314222,0.0080675
CHD,43,0,-0.0643007,-0.112949,-0.00141273,0.00778981
CHD,44,0,-0.0662206,-0.115685,-0.00322735,0.00897932
CHD,45,0,-0.0653614,-0.11521,-0.00134102,0.0115398
CHD,46,0,-0.0635018,-0.114634,-0.00325986,0.00866113
CHD,47,0,-0.0623584,-0.115323,-0.00350509,0.00823845
CHD,48,0,-0.0632784,-0.11307,-0.003149,0.00889002
CHD,49,0,-0.0637351,-0.114647,-0.00226013,0.00858488
CHD,50,0,-0.0621467,-0.113175,-0.0017309,0.00868141
CHD,51,0,-0.0625124,-0.11622,-0.0027546,0.0108268
CHD,52,0,-0.0633269,-0.114029,-0.00260872,0.00678053
CHD,53,0,-0.0621547,-0.117259,-0.00010906,0.00812021
CHD,54,0,-0.0632243,-0.112502,-0.00305303,0.00520125
CHD,55,0,-0.0636072,-0.114744,-0.00301916,0.00888262
CHD,56,0,-0.0649986,-0.1166,-0.00317237,0.00923403
CHD,57,0,-0.0627268,-0.114249,-0.00311904,0.00714044
CHD,58,0,-0.0646244,-0.115828,-0.00107123,0.00791661
CHD,59,0,-0.0636244,-0.116115,-0.00100324,0.00717309
CHD,60,0,-0.0641573,-0.109508,-0.00209689,0.0066872
CHD,61,0,-0.0634002,-0.115697,-0.00105099,0.00736902
CHD,62,0,-0.0623283,-0.111167,0.00157387,0.00645267
CHD,63,0,-0.0632153,-0.117172,-0.00108751,0.00871688
CHD,64,0,-0.0629983,-0.112514,-0.00481707,0.00680223
CHD,65,0,-0.0632014,-0.116253,-0.0019689,0.0112213
CHD,66,0,-0.0616985,-0.115697,-0.00343971,0.00848946
CHD,67,0,-0.0621192,-0.11685,-0.00266651,0.00863868
CHD,68,0,-0.0642429,-0.113997,0.00129326,0.00844742
CHD,69,0,-0.0626533,-0.113376,-0.00446419,0.00857865
CHD,70,0,-0.0620081,-0.11349,-8.30341e-05,0.00736427
CHD,71,0,-0.064655,-0.116261,-0.00276956,0.00709755
CHD,72,0,-0.0610314,-0.116406,-0.00495733,0.00920141
CHD,73,0,-0.0625702,-0.113958,-0.00222324,0.00774151
CHD,74,0,-0.0641408,-0.111789,-0.00011398,0.00643461
CHD,75,0,-0.0643581,-0.116927,-0.0037957,0.00664547
CHD,76,0,-0.0642228,-0.114859,-0.00113538,0.00802331
CHD,77,0,-0.0662756,-0.116299,-9.1255e-06,0.00887704
CHD,78,0,-0.0630763,-0.116716,-0.00233605,0.00846293
CHD,79,0,-0.0635404,-0.116248,-0.00383678,0.00835172
CHD,80,0,-0.0632881,-0.114225,-0.00163528,0.00825479
CHD,81,0,-0.0624271,-0.114344,-0.00373235,0.00611481
CHD,82,0,-0.0622579,-0.117166,-0.000355006,0.00776892
CHD,83,0,-0.0617162,-0.112387,-0.00234501,0.00623
CHD,84,0,-0.0629668,-0.11498,-0.00236543,0.0115232
CHD,85,0,-0.0636798,-0.114834,-0.0019746,0.0101332
GIH,1,0,-0.0418965,-0.00458224,-0.0553395,-0.0570978
GIH,2,0,-0.0426145,-0.00464961,-0.0569067,-0.0557042
GIH,3,0,-0.0420466,-0.00490321,-0.0582025,-0.0554989
GIH,4,0,-0.0424721,-0.00747882,-0.0568553,-0.0566143
GIH,5,0,-0.0406478,-0.00950792,-0.0498096,-0.0442896
GIH,6,0,-0.042382,0.00040629,-0.0497876,-0.0422826
GIH,7,0,-0.0415531,-0.00563283,-0.058797,-0.0563656
GIH,8,0,-0.0415882,0.00629846,-0.0476853,-0.0402316
GIH,9,0,-0.0412189,-0.0067983,-0.0511626,-0.045211
GIH,10,0,-0.0429645,-0.00471792,-0.0561145,-0.0543015
GIH,11,0,-0.0428892,-0.00529851,-0.0534015,-0.0527821
GIH,12,0,-0.0425664,-0.00643299,-0.0574788,-0.055307
GIH,13,0,-0.0429251,-0.00475086,-0.0558999,-0.0525343
GIH,14,0,-0.0433277,-0.00279879,-0.0575568,-0.0559482
GIH,15,0,-0.0416934,-0.00652296,-0.0579144,-0.0567939
GIH,16,0,-0.0431635,-0.00592577,-0.0554451,-0.0540145
GIH,17,0,-0.0425876,0.000636668,-0.0494695,-0.0449057
GIH,18,0,-0.0432737,0.00662321,-0.0487966,-0.0422685
GIH,19,0,-0.0426351,-0.00124389,-0.0474789,-0.0461923
GIH,20,0,-0.0395026,-0.00679009,-0.0591818,-0.0559307
GIH,21,0,-0.0441517,-0.00240478,-0.0459947,-0.0431562
GIH,22,0,-0.0396487,-0.00496786,-0.0575881,-0.0567384
GIH,23,0,-0.0430117,-0.0053747,-0.0576644,-0.055091
GIH,24,0,-0.0420813,-0.00433568,-0.0563486,-0.057014
GIH,25,0,-0.0418018,-0.00322158,-0.0541978,-0.0479081
GIH,26,0,-0.0426603,-0.0012725,-0.0569187,-0.0541348
GIH,27,0,-0.0415366,-0.00298584,-0.0556075,-0.0545313
GIH,28,0,-0.0434315,-0.00472404,-0.0574072,-0.0545669
GIH,29,0,-0.0420979,-0.00339907,-0.0549736,-0.0545916
GIH,30,0,-0.0441751,0.00612891,-0.0484004,-0.0437301
GIH,31,0,-0.0440677,0.00921313,-0.0465481,-0.0375625
GIH,32,0,-0.0426586,-0.00458555,-0.0556559,-0.0551846
GIH,33,0,-0.0410349,-0.00382904,-0.0602167,-0.0534882
GIH,34,0,-0.0412387,-0.0034378,-0.0568875,-0.0558544
GIH,35,0,-0.0402291,-0.000213378,-0.0481196,-0.0428563
GIH,36,0,-0.0448171,0.00854059,-0.0414115,-0.0350631
GIH,37,0,-0.0426022,0.00107533,-0.0476187,-0.043092
GIH,38,0,-0.0443266,0.0124294,-0.040193,-0.0343254
GIH,39,0,-0.0430486,0.0136851,-0.0400473,-0.0288187
GIH,40,0,-0.0428376,-0.000566467,-0.057873,-0.0523271
GIH,41,0,-0.0410764,-0.0111691,-0.0510321,-0.0487122
GIH,42,0,-0.0442711,0.0108578,-0.0387507,-0.0324417
GIH,43,0,-0.0418634,-0.00726382,-0.0543267,-0.0521713
GIH,44,0,-0.0422783,-0.0024019,-0.0546903,-0.0515666
GIH,45,0,-0.0428015,-0.00459168,-0.0547783,-0.0511028
GIH,46,0,-0.0427002,-0.00440537,-0.0478589,-0.0461354
GIH,47,0,-0.0455951,0.011258,-0.0425263,-0.0356952
GIH,48,0,-0.041726,-0.00788808,-0.0598436,-0.0554865
GIH,49,0,-0.0411451,-0.00658372,-0.0599976,-0.056033
GIH,50,0,-0.0431548,-0.00472206,-0.0565967,-0.0567536
GIH,51,0,-0.0430103,-0.00200182,-0.0491931,-0.0436517
GIH,52,0,-0.0409809,0.00367331,-0.0418451,-0.0374333
GIH,53,0,-0.0436404,0.00662177,-0.0445516,-0.0348647
GIH,54,0,-0.0417975,2.5027e-05,-0.0488226,-0.0420837
GIH,55,0,-0.0459823,0.0104133,-0.0453086,-0.0372647
GIH,56,0,-0.0411139,-0.00500197,-0.0595205,-0.0554423
GIH,57,0,-0.0428913,-0.00453815,-0.0568414,-0.0557405
GIH,58,0,-0.0419126,-0.00401271,-0.0588429,-0.0544683
GIH,59,0,-0.0412625,-0.00508875,-0.0597819,-0.0558533
GIH,60,0,-0.0412262,-0.00352269,-0.0565151,-0.0536924
GIH,61,0,-0.0428311,-0.00118667,-0.0502196,-0.0444906
GIH,62,0,-0.0430932,0.00433846,-0.0466156,-0.0406409
GIH,63,0,-0.0416993,0.00369858,-0.0486858,-0.0391087
GIH,64,0,-0.0432594,-0.00610568,-0.0576536,-0.0554435
GIH,65,0,-0.0438138,-0.00610226,-0.0576139,-0.0589663
GIH,66,0,-0.0452815,0.00102184,-0.0468043,-0.0425318
GIH,67,0,-0.0420489,-0.00183409,-0.0580671,-0.0544163
GIH,68,0,-0.0423711,-0.00353102,-0.0576745,-0.0551539
GIH,69,0,-0.0431288,0.00999306,-0.0424483,-0.0358584
GIH,70,0,-0.0415845,1.12544e-05,-0.0494527,-0.0425872
GIH,71,0,-0.0434903,0.00300288,-0.0483543,-0.039505
GIH,72,0,-0.0424973,-0.000164837,-0.0466576,-0.0422496
GIH,73,0,-0.0419031,-0.00525929,-0.0553833,-0.0522648
GIH,74,0,-0.0429519,0.00268265,-0.0478042,-0.0419973
GIH,75,0,-0.0422688,-0.00563989,-0.0570859,-0.0532934
GIH,76,0,-0.042901,0.00660125,-0.0446078,-0.0364578
GIH,77,0,-0.0421289,-0.00514936,-0.0565805,-0.0562222
GIH,78,0,-0.0438691,0.00266677,-0.0445048,-0.0389075
GIH,79,0,-0.0421837,-0.0075464,-0.0579598,-0.056057
GIH,80,0,-0.0393563,-0.00296387,-0.060907,-0.0526717
GIH,81,0,-0.0447773,-0.00477533,-0.058522,-0.0560918
GIH,82,0,-0.0427981,-0.00351628,-0.0553233,-0.0541921
GIH,83,0,-0.0414852,-0.00225854,-0.0579947,-0.0556052
GIH,84,0,-0.041227,-0.00485642,-0.0572454,-0.0575849
GIH,85,0,-0.0444802,0.00396887,-0.0451166,-0.0387052
GIH,86,0,-0.0422718,-0.00550747,-0.055019,-0.052369
GIH,87,0,-0.042242,-0.00641162,-0.0588706,-0.0537582
GIH,88,0,-0.0426682,0.0103703,-0.0442706,-0.0343526
JPT,1,0,-0.0628626,-0.114566,0.00188729,0.00793283
JPT,2,0,-0.0636214,-0.112822,0.00140067,0.00679794
JPT,3,0,-0.0631161,-0.114801,0.00110051,0.00576736
JPT,4,0,-0.0636324,-0.111865,0.00151608,0.00825163
JPT,5,0,-0.0634033,-0.11248,0.000777535,0.00562537
JPT,6,0,-0.0620774,-0.114227,2.47446e-06,0.00788521
JPT,7,0,-0.0634295,-0.113654,-0.00152548,0.00520528
JPT,8,0,-0.0632746,-0.114654,-0.000222594,0.00536988
JPT,9,0,-0.0632174,-0.113071,0.000604472,0.00628241
JPT,10,0,-0.0635784,-0.113546,-0.000139027,0.00705492
JPT,11,0,-0.0621335,-0.113566,0.00199766,0.00488059
JPT,12,0,-0.0646585,-0.113943,4.24122e-05,0.00770178
JPT,13,0,-0.0629418,-0.113275,0.00172486,0.00602294
JPT,14,0,-0.0637887,-0.115258,-0.00077704,0.00548112
JPT,15,0,-0.062396,-0.113427,0.000611544,0.00564363
JPT,16,0,-0.06428,-0.11317,0.00220279,0.00444798
JPT,17,0,-0.0631468,-0.113636,0.0015389,0.00818132
JPT,18,0,-0.0635792,-0.115503,0.00221259,0.00520089
JPT,19,0,-0.0653545,-0.112508,-0.000756489,0.00706492
JPT,20,0,-0.0636818,-0.113997,0.000682091,0.00789133
JPT,21,0,-0.064039,-0.111567,-0.00428079,0.00619517
JPT,22,0,-0.0641337,-0.114882,-0.00033379,0.00644655
JPT,23,0,-0.063333,-0.112992,-0.00131538,0.00295593
JPT,24,0,-0.065221,-0.113628,0.0027602,0.00726023
JPT,25,0,-0.0637495,-0.112136,-0.00166746,0.00361788
JPT,26,0,-0.0631139,-0.11342,0.00039387,0.00501897
JPT,27,0,-0.0634583,-0.114301,0.000342927,0.0061218
JPT,28,0,-0.0635375,-0.113965,-0.00103963,0.00657845
JPT,29,0,-0.0617912,-0.114912,0.000327037,0.005379
JPT,30,0,-0.061247,-0.11559,-0.000160777,0.00728907
JPT,31,0,-0.0629043,-0.112165,-0.000722974,0.00513694
JPT,32,0,-0.0618389,-0.112817,0.00181067,0.00710107
JPT,33,0,-0.0628869,-0.1136,0.000870811,0.00219048
JPT,34,0,-0.0628182,-0.114614,0.00118585,0.00662908
JPT,35,0,-0.062469,-0.113873,0.000925231,0.00722368
